dataset,method,experiment,rank,expr,complexity,cv_metric,seed
ICU_composite_risk_score,lgo,base,11,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), -0.3308628545767917), -0.3308628545767917))), pow(id(idF(idF(lactate_mmol_l))), pow(id(lactate_mmol_l), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(sqrt(-1.0162671780544439), one))), pow(div(sqrt(zero), log(zero)), mul(sqrt(one), pow(zero, one))))), one), log(0.02457481888282008)), -0.3308628545767917))",49.5,0.5451218732150026,13
ICU_composite_risk_score,lgo,base,12,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), sub(-0.04692494647708996, one)), 0.02457481888282008))), pow(id(idF(idF(idF(lactate_mmol_l)))), pow(id(lactate_mmol_l), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(-0.04692494647708996, one))), pow(div(sqrt(zero), log(zero)), id(idF(idF(lactate_mmol_l)))))), one), log(0.02457481888282008)), -0.3308628545767917))",44.5,0.5479806209626857,13
ICU_composite_risk_score,lgo,base,13,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), sub(-0.04692494647708996, one)), 0.02457481888282008))), pow(id(idF(idF(idF(lactate_mmol_l)))), pow(id(idF(idF(lactate_mmol_l))), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(-0.04692494647708996, one))), pow(div(sqrt(zero), log(zero)), mul(sqrt(one), pow(zero, one))))), one), log(0.02457481888282008)), -0.3308628545767917))",49.0,0.5479806209626857,13
ICU_composite_risk_score,lgo,base,14,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), -0.3308628545767917), -0.3308628545767917))), pow(id(idF(idF(lactate_mmol_l))), pow(id(idF(idF(lactate_mmol_l))), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(-0.04692494647708996, one))), pow(div(sqrt(zero), log(zero)), sqrt(zero)))), one), log(0.02457481888282008)), -0.3308628545767917))",45.0,0.548281325416197,13
ICU_composite_risk_score,lgo,base,15,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), -0.3308628545767917), -0.3308628545767917))), pow(id(idF(idF(idF(idF(lactate_mmol_l))))), pow(id(idF(idF(lactate_mmol_l))), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(-0.04692494647708996, one))), pow(div(sqrt(zero), one), mul(sqrt(one), pow(zero, one))))), one), log(0.02457481888282008)), -0.3308628545767917))",46.5,0.548281325416197,13
ICU_composite_risk_score,lgo,base,16,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), -0.3308628545767917), -0.3308628545767917))), pow(id(idF(idF(idF(idF(lactate_mmol_l))))), pow(id(idF(idF(idF(lactate_mmol_l)))), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(-0.04692494647708996, one))), pow(div(sqrt(zero), log(zero)), mul(sqrt(one), pow(zero, one))))), one), log(0.02457481888282008)), -0.3308628545767917))",48.0,0.548281325416197,13
ICU_composite_risk_score,lgo,base,17,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), -0.3308628545767917), -0.3308628545767917))), pow(id(idF(idF(idF(lactate_mmol_l)))), pow(id(idF(idF(lactate_mmol_l))), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(-0.04692494647708996, one))), pow(div(sqrt(zero), log(zero)), mul(sqrt(one), pow(zero, one))))), one), log(0.02457481888282008)), -0.3308628545767917))",48.0,0.548281325416197,13
ICU_composite_risk_score,lgo,base,18,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), -0.3308628545767917), -0.3308628545767917))), pow(id(lactate_mmol_l), pow(id(idF(idF(idF(lactate_mmol_l)))), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(-0.04692494647708996, one))), pow(div(sqrt(zero), log(zero)), mul(sqrt(one), pow(zero, one))))), one), log(0.02457481888282008)), -0.3308628545767917))",48.0,0.548281325416197,13
ICU_composite_risk_score,lgo,base,19,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), -0.3308628545767917), -0.3308628545767917))), pow(id(idF(idF(idF(idF(lactate_mmol_l))))), pow(id(idF(idF(idF(lactate_mmol_l)))), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(-0.04692494647708996, one))), pow(div(sqrt(log(0.02457481888282008)), log(zero)), mul(sqrt(one), pow(zero, one))))), one), log(0.02457481888282008)), -0.3308628545767917))",49.5,0.548281325416197,13
ICU_composite_risk_score,lgo,base,20,"add(pow(id(vasopressor_use_std), div(log(0.02457481888282008), mul(div(add(pow(-1.0486988144877798, one), one), sqrt(sub(sub(sub(add(0.06309949110426995, one), log(0.02457481888282008)), -0.3308628545767917), -0.3308628545767917))), pow(id(lactate_mmol_l), pow(id(lactate_mmol_l), pow(-1.0486988144877798, add(one, one))))))), sub(sub(add(sqrt(sub(pow(id(idF(creatinine_mg_dl)), log(sub(-0.04692494647708996, one))), pow(div(sqrt(zero), log(zero)), mul(sqrt(pow(-0.34030932736387265, 1.5620005770003547)), pow(zero, one))))), one), log(0.02457481888282008)), -0.3308628545767917))",50.0,0.548281325416197,13
ICU_composite_risk_score,lgo,base,21,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(idF(map_mmhg)), log(-1.0561656281406036)), pow(id(vasopressor_use_std), add(-2.5377526650667517, id(map_mmhg))))), sqrt(sqrt(-0.9851757801766008)))), mul(sub(sqrt(id(idF(idF(vasopressor_use_std)))), 0.6484207118438365), log(zero))))",29.5,1.447274034623727,2
ICU_composite_risk_score,lgo,base,22,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(map_mmhg), log(-1.0561656281406036)), pow(id(vasopressor_use_std), add(-2.5377526650667517, id(map_mmhg))))), sqrt(zero))), mul(sub(sqrt(id(vasopressor_use_std)), 0.6484207118438365), log(sqrt(zero)))))",29.5,1.447274034623727,2
ICU_composite_risk_score,lgo,base,23,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(idF(idF(map_mmhg))), log(-1.0561656281406036)), pow(id(idF(idF(vasopressor_use_std))), add(-2.5377526650667517, id(map_mmhg))))), sqrt(zero))), mul(sub(sqrt(id(vasopressor_use_std)), 0.6484207118438365), log(sqrt(log(0.16789269720864874))))))",31.0,1.447274034623727,2
ICU_composite_risk_score,lgo,base,24,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(idF(map_mmhg)), log(-1.0561656281406036)), pow(id(idF(vasopressor_use_std)), add(-2.5377526650667517, id(map_mmhg))))), sqrt(zero))), mul(sub(sqrt(id(vasopressor_use_std)), 0.6484207118438365), log(sqrt(log(0.16789269720864874))))))",31.0,1.447274034623727,2
ICU_composite_risk_score,lgo,base,25,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(map_mmhg), log(-1.0561656281406036)), pow(id(idF(vasopressor_use_std)), add(-2.5377526650667517, id(idF(map_mmhg)))))), sqrt(zero))), mul(sub(sqrt(id(idF(vasopressor_use_std))), 0.6484207118438365), log(sqrt(log(0.16789269720864874))))))",31.0,1.447274034623727,2
ICU_composite_risk_score,lgo,base,26,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(idF(idF(map_mmhg))), log(-1.0561656281406036)), pow(id(idF(vasopressor_use_std)), add(-2.5377526650667517, id(idF(map_mmhg)))))), sqrt(zero))), mul(sub(sqrt(id(vasopressor_use_std)), 0.6484207118438365), log(sqrt(log(0.16789269720864874))))))",31.0,1.447274034623727,2
ICU_composite_risk_score,lgo,base,27,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(map_mmhg), log(-1.0561656281406036)), pow(id(vasopressor_use_std), add(-2.5377526650667517, id(map_mmhg))))), sqrt(zero))), mul(sub(sqrt(id(idF(vasopressor_use_std))), 0.6484207118438365), log(sqrt(log(0.16789269720864874))))))",31.0,1.447274034623727,2
ICU_composite_risk_score,lgo,base,28,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(idF(map_mmhg)), log(-1.0561656281406036)), pow(id(vasopressor_use_std), add(-2.5377526650667517, id(map_mmhg))))), sqrt(zero))), mul(sub(sqrt(id(vasopressor_use_std)), 0.6484207118438365), log(sqrt(log(0.16789269720864874))))))",31.0,1.447274034623727,2
ICU_composite_risk_score,lgo,base,29,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(map_mmhg), log(-1.0561656281406036)), pow(id(vasopressor_use_std), add(-2.5377526650667517, id(idF(map_mmhg)))))), sqrt(zero))), mul(sub(sqrt(id(vasopressor_use_std)), 0.6484207118438365), log(sqrt(log(0.16789269720864874))))))",31.0,1.447274034623727,2
ICU_composite_risk_score,lgo,base,30,"sqrt(sub(log(div(sub(log(div(log(sqrt(id(map_mmhg))), log(one))), pow(mul(id(idF(idF(map_mmhg))), log(-1.0561656281406036)), pow(id(vasopressor_use_std), add(-2.5377526650667517, id(idF(map_mmhg)))))), sqrt(zero))), mul(sub(sqrt(id(vasopressor_use_std)), 0.6484207118438365), log(sqrt(log(0.16789269720864874))))))",31.0,1.447274034623727,2
ICU_composite_risk_score,lgo,base,31,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(lactate_mmol_l)))), sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), pow(id(lactate_mmol_l), log(-1.3066040431727546))))), -1.3066040431727546), add(mul(pow(one, pow(id(lactate_mmol_l), log(-1.3066040431727546))), sub(1.23100170195368, sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), log(-1.3066040431727546))))), one)), 1.23100170195368))",30.5,0.7173102134767756,21
ICU_composite_risk_score,lgo,base,32,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(lactate_mmol_l)))), sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), pow(id(lactate_mmol_l), log(-1.3066040431727546))))), -1.3066040431727546), add(mul(pow(one, pow(id(lactate_mmol_l), log(-1.3066040431727546))), sub(1.23100170195368, sub(0.4222131944520889, pow(id(lactate_mmol_l), log(-1.3066040431727546))))), one)), 1.23100170195368))",30.5,0.7173102134767756,21
ICU_composite_risk_score,lgo,base,33,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(lactate_mmol_l)))), sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), pow(id(lactate_mmol_l), log(-1.3066040431727546))))), -1.3066040431727546), add(mul(pow(one, pow(one, log(-1.3066040431727546))), sub(1.23100170195368, sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), log(-1.3066040431727546))))), one)), 1.23100170195368))",30.5,0.7173102134767756,21
ICU_composite_risk_score,lgo,base,34,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(lactate_mmol_l)))), sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), pow(id(lactate_mmol_l), log(-1.3066040431727546))))), -1.3066040431727546), add(mul(pow(one, pow(id(idF(idF(creatinine_mg_dl))), log(-1.3066040431727546))), sub(1.23100170195368, sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), log(-1.3066040431727546))))), one)), 1.23100170195368))",30.5,0.7173102134767756,21
ICU_composite_risk_score,lgo,base,35,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(lactate_mmol_l)))), sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), pow(id(lactate_mmol_l), log(-1.3066040431727546))))), -1.3066040431727546), add(mul(pow(one, pow(id(vasopressor_use_std), log(-1.3066040431727546))), sub(1.23100170195368, sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), log(-1.3066040431727546))))), one)), 1.23100170195368))",30.5,0.7173102134767756,21
ICU_composite_risk_score,lgo,base,36,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(lactate_mmol_l)))), sub(add(0.4222131944520889, zero), -1.4357314938101813)), -1.3066040431727546), add(mul(pow(one, pow(id(vasopressor_use_std), log(-1.3066040431727546))), sub(1.23100170195368, sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), log(-1.3066040431727546))))), one)), 1.23100170195368))",26.0,0.7328269290097286,21
ICU_composite_risk_score,lgo,base,37,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(lactate_mmol_l)))), sub(0.4222131944520889, pow(id(idF(creatinine_mg_dl)), log(-1.3066040431727546)))), -1.3066040431727546), add(mul(pow(one, pow(id(lactate_mmol_l), log(-1.3066040431727546))), sub(1.23100170195368, sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), log(-1.3066040431727546))))), pow(pow(1.23100170195368, log(log(-1.3066040431727546))), sub(0.4222131944520889, pow(id(idF(vasopressor_use_std)), log(-1.3066040431727546)))))), 1.23100170195368))",40.0,0.7356235868645639,21
ICU_composite_risk_score,lgo,base,38,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(lactate_mmol_l)))), sub(0.4222131944520889, -1.3066040431727546)), -1.3066040431727546), add(mul(pow(one, pow(id(vasopressor_use_std), log(-1.3066040431727546))), sub(1.23100170195368, sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), log(-1.3066040431727546))))), one)), 1.23100170195368))",25.0,0.7390409270218267,21
ICU_composite_risk_score,lgo,base,39,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(lactate_mmol_l)))), sub(0.4222131944520889, -1.3066040431727546)), -1.3066040431727546), add(mul(pow(one, pow(id(lactate_mmol_l), log(-1.3066040431727546))), sub(1.23100170195368, sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), log(-1.3066040431727546))))), one)), 1.23100170195368))",25.0,0.7390409270218267,21
ICU_composite_risk_score,lgo,base,40,"add(id(vasopressor_use_std), add(add(sub(pow(pow(1.23100170195368, log(log(id(idF(lactate_mmol_l))))), sub(add(div(zero, one), zero), -1.4357314938101813)), -1.3066040431727546), add(mul(pow(one, 1.23100170195368), sub(1.23100170195368, sub(0.4222131944520889, pow(id(idF(lactate_mmol_l)), log(-1.3066040431727546))))), one)), 1.23100170195368))",24.0,0.7560308344353798,21
ICU_composite_risk_score,lgo,base,41,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(vasopressor_use_std), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), id(creatinine_mg_dl))), id(vasopressor_use_std)), add(mul(id(creatinine_mg_dl), add(mul(one, 1.5960603290695756), add(one, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), zero))))))), log(pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one))))))",30.5,0.4606310731211542,3
ICU_composite_risk_score,lgo,base,42,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(idF(idF(idF(vasopressor_use_std)))), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), zero)), id(vasopressor_use_std)), add(mul(id(creatinine_mg_dl), add(mul(one, 1.5960603290695756), add(one, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), id(creatinine_mg_dl)))))))), log(pow(id(lactate_mmol_l), log(1.5960603290695756)))))",29.5,0.460771855750052,3
ICU_composite_risk_score,lgo,base,43,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(idF(idF(idF(vasopressor_use_std)))), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), id(creatinine_mg_dl))), id(vasopressor_use_std)), add(mul(id(creatinine_mg_dl), add(mul(one, 1.5960603290695756), add(one, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), zero))))))), log(pow(id(lactate_mmol_l), log(1.5960603290695756)))))",29.5,0.460771855750052,3
ICU_composite_risk_score,lgo,base,44,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(vasopressor_use_std), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), id(creatinine_mg_dl))), id(vasopressor_use_std)), add(mul(id(creatinine_mg_dl), add(mul(one, 1.5960603290695756), add(one, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), zero))))))), log(pow(id(lactate_mmol_l), log(1.5960603290695756)))))",29.5,0.460771855750052,3
ICU_composite_risk_score,lgo,base,45,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(idF(vasopressor_use_std)), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), zero)), id(vasopressor_use_std)), add(mul(id(creatinine_mg_dl), add(mul(one, 1.5960603290695756), add(1.5960603290695756, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), zero))))))), log(pow(id(lactate_mmol_l), log(1.5960603290695756)))))",29.5,0.4614749823148197,3
ICU_composite_risk_score,lgo,base,46,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(idF(vasopressor_use_std)), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), zero)), id(vasopressor_use_std)), add(mul(id(creatinine_mg_dl), add(1.750486188682745, add(one, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), zero))))))), log(pow(id(lactate_mmol_l), log(1.5960603290695756)))))",28.5,0.463130307625175,3
ICU_composite_risk_score,lgo,base,47,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(idF(idF(idF(vasopressor_use_std)))), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), zero)), id(vasopressor_use_std)), add(mul(id(creatinine_mg_dl), add(mul(one, 1.5960603290695756), add(one, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), zero))))))), log(pow(id(lactate_mmol_l), log(1.5960603290695756)))))",29.5,0.4639747710600937,3
ICU_composite_risk_score,lgo,base,48,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(vasopressor_use_std), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), zero)), id(idF(vasopressor_use_std))), add(mul(id(creatinine_mg_dl), add(mul(one, 1.5960603290695756), add(one, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), zero))))))), log(pow(id(lactate_mmol_l), log(1.5960603290695756)))))",29.5,0.4639747710600937,3
ICU_composite_risk_score,lgo,base,49,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(idF(idF(vasopressor_use_std))), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), zero)), id(vasopressor_use_std)), add(mul(id(creatinine_mg_dl), add(mul(one, 1.5960603290695756), add(one, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), zero))))))), log(pow(id(lactate_mmol_l), log(1.5960603290695756)))))",29.5,0.4639747710600937,3
ICU_composite_risk_score,lgo,base,50,"add(1.5960603290695756, sub(add(1.750486188682745, add(add(1.5960603290695756, pow(id(lactate_mmol_l), log(mul(-1.6000285844037159, one)))), pow(id(idF(vasopressor_use_std)), add(add(add(1.5960603290695756, pow(id(creatinine_mg_dl), zero)), id(vasopressor_use_std)), add(mul(id(creatinine_mg_dl), add(mul(one, 1.5960603290695756), add(one, one))), add(id(lactate_mmol_l), pow(id(creatinine_mg_dl), zero))))))), log(pow(id(lactate_mmol_l), log(1.5960603290695756)))))",29.5,0.4639747710600937,3
